Route ID,Route Name,Bus Number,Bus Type,Date,Departure Time,Arrival Time,Delay Duration,Passenger Count,Ticket Revenue,Fuel Consumption,Driver ID,Weather Condition,Day Type,Trip Status
R01,City Center - Airport,BUS-313,Standard,2025-01-15,20:30,21:13,9,43.0,5160.0,9.49,D033,Rain,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-145,Standard,2025-04-09,10:15,11:31,3,23.0,"Rs 1,610",13.09,D003,Clear,Weekday,Completed
R05,West Gate - Tech Park,BUS-242,Standard,2025-01-21,06:00,06:42,2,41.0,3690.0,,D031,,Weekday,Completed
R05,West Gate - Tech Park,BUS-218,Electric,16/01/2025,05:30,06:47,4,23.0,2380.5,1.97,D006,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-133,Standard,2025-01-03,16:00,17:33,23,96.0,2775.0,18.1,D015,,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-245,ac,2025-03-01,06:45,07:45,10,22.0,2002.0,9.89,D015,Clear,Weekend,Completed
R07,Riverside - Stadium,BUS-392,Std,2025-03-08,06:15,07:11,4,22.0,"Rs 1,650",7.4 L,D019,Clear,Weekend,Delayed
R03,Harbor - Downtown,BUS-209,Electric,2025-03-03,20:30,22:09,24,30.0,2760.0,0.95,D003,Rain,Weekday,Delayed
R01,City Center - Airport,BUS-195,Standard,2025-04-16,20:00,20:50,6,36.0,4320.0,278.52,,Clear,Weekday,Completed
R02,North Station - University,BUS-234,MINI,18/01/2025,20:15,21:28,4,12.0,720.0,13.02,D005,Clear,Weekend,Completed
R05,West Gate - Tech Park,BUS-395,Standard,2025-04-29,08:15 AM,09:17,23,41.0,3690.0,10.19,D032,Clear,Weekday,Delayed
R06,Old Town - Hospital,BUS-215,AC,08/03/2025,02:00 PM,14:32,0,24.0,1560.0,7.99,D008,Clear,Weekend,Completed
R02,North Station - University,BUS-314,Standard,2025-03-16,12:15,13:01,15,33.0,1980.0,6.64,D017,Rain,Weekend,Completed
R07,Riverside - Stadium,BUS-310,Electric,2025-03-31,06:15,06:54,1,37.0,3191.25,1.37,D025,Cloudy,Weekday,Completed
R07,Riverside - Stadium,BUS-236,Mini,2025-02-26,07:45,09:15,17,25.0,1875.0,10.0,D039,Fog,weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-207,Mini,2025-02-22,07:15,07:55,6,18.0,1260.0,6.68,D028,Clear,Weekend,Delayed
R04,East Suburb - Mall Plaza,BUS-220,Mini,2025-03-20,08:45,09:30,9,21.0,"Rs 1,470",5.27 L,D021,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-155,Electric,01/02/2025,11:00 AM,12:09,4,24.0,2760.0,0.33,D001,Clear,Weekend,Completed
R03,Harbor - Downtown,BUS-141,AC,2025-04-17,15:45,16:51,1,23.0,2392.0,14.13,D002,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-137,Standard,2025-01-10,15:15,16:35,7,23.0,1150.0,9.78,D035,Clear,Weekday,Completed
R03,Harbor - Downtown,BUS-267,AC,04/03/2025,16:30,17:29,8,28.0,2912.0,9.7,D009,Clear,weekday,Completed
R08,South Terminal - Business District,BUS-274,Standard,2025-01-30,14:45,15:59,1,24.0,2400.0,17.08,D017,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-177,Mini,2025-01-09,21:02,19:45,8,21.0,1470.0,11.26,D016,Rain,Weekday,Completed
R05,West Gate - Tech Park,BUS-127,Standard,2025-01-12,14:15,14:49,2,42.0,3780.0,6.75,D035,Clear, Weekend,Completed
R03,Harbor - Downtown,BUS-230,Standard,2025-04-03,09:15,09:59,9,45.0,3600.0,6.88,D012,Fog,Weekday,Completed
R05,West Gate - Tech Park,BUS-142,Standard,2025-02-13,18:30,19:38,9,41.0,3690.0,8.37,D040,Clear,Weekday,Completed
R05,West Gate - Tech Park,BUS-320,Electric,2025-04-26,07:45,08:48,11,31.0,3208.5,1.59,D009,Clear,Weekend,Delayed
R07,Riverside - Stadium,BUS-375,Standard,2025-04-07,19:45,20:47,8,43.0,"Rs 3,225",8.78,D017,Clear,Weekday,Completed
R01,City Center - Airport,BUS-216,Std,2025-04-23,13:15,14:20,10,43.0,5160.0,10.98,,Rain,Weekday,Delayed
R06,Old Town - Hospital,BUS-373,Standard,2025-04-14,05:15 PM,18:04,-1,44.0,2200.0,6.89,D039,Clear,Weekday,Completed
R02,North Station - University,BUS-372,Electric,2025-02-04,15:00,16:04,4,31.0,2139.0,0.82,D032,Clear,Weekday,Completed
R03,Harbor - Downtown,BUS-316,Electric,2025-04-15,07:15,08:13,11,29.0,2668.0,0.87,D004,Cloudy, Weekday,Completed
R06,Old Town - Hospital,BUS-359,AC,2025-03-16,06:00,06:50,11,19.0,1235.0,6.6,D028,Fog,Weekend,Completed
R03,Harbor - Downtown,BUS-395,Standard,2025-04-12,21:30,22:36,2,19.0,1520.0,10.51,D013,Cloudy,Weekend,Completed
R04,East Suburb - Mall Plaza,BUS-374,Electric,2025-03-08,18:15,19:25,14,26.0,2093.0,0.07,D025,clear,Weekend,Completed
R05,West Gate - Tech Park,BUS-210,AC,2025-03-24,07:00,08:12,15,33.0,3861.0,10.09,D002,Rain,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-134,Standard,2025-03-10,19:00,19:45,7,35.0,2450.0,7.45,D039,Rain,Weekday,Completed
R08,South Terminal - Business District,BUS-240,AC,2025-02-12,06:15,07:32,8,,2730.0,11.33,D010,Cloudy,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-116,AC,2025-03-31,15:45,16:28,5,36.0,"Rs 3,276",8.69,D026,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-157,Electric,2025-02-06,19:45,20:32,1,33.0,2846.25,1.96 L,D034,Clear,Weekday,Completed
R01,City Center - Airport,BUS-169,Standard,2025-01-13,22:15,23:33,26,27.0,3240.0,8.57,D009,Cloudy,Weekday,Delayed
R03,Harbor - Downtown,BUS-119,Electric,2025-02-04,08:00,09:01,10,37.0,3404.0,,D009,Cloudy,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-322,Standard,2025-02-05,20:00,20:57,8,34.0,2380.0,11.2,D016,,Weekday,Completed
R03,Harbor - Downtown,BUS-358,AC,2025-02-20,18:00,18:56,21,41.0,4264.0,7.15,D033,Storm,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-255,Standard,2025-02-10,06:00 AM,07:13,12,33.0,2310.0,9.07,,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-243,Air Conditioned,2025-01-11,07:45,09:14,27,35.0,3412.5,13.26,D004,Clear,Weekend,Delayed
R04,East Suburb - Mall Plaza,BUS-320,AC,2025-03-18,15:30,16:57,540,37.0,3367.0,17.02,D024,Rain,Weekday,Completed
R08,South Terminal - Business District,BUS-263,Electric,2025-02-05,07:00,07:59,14,36.0,4140.0,0.39,D004,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-242,Standard,2025-01-07,15:45,16:49,12,30.0,1500.0,10.83,D008,Fog,Weekday,Completed
R01,City Center - Airport,BUS-374,electric,2025-01-11,09:45 AM,10:31,10,25.0,3450.0,0.56,D017,Rain,Weekend,Completed
R04,East Suburb - Mall Plaza,BUS-175,Standard,2025-01-04,07:45,09:14,30,32.0,2240.0,10.72,D002,Cloudy,Weekend,Delayed
R03,Harbor - Downtown,BUS-245,Standard,2025-03-05,08:45,10:13,19,47.0,3760.0,11.52,D020,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-146,AC,2025-03-14,07:45 AM,08:46,8,44.0,"Rs 4,290",9.35,D031,Cloudy,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-184,Standard,2025-04-05,14:00,14:55,6,22.0,1540.0,10.88,D031,Cloudy,Weekend,Completed
R08,South Terminal - Business District,BUS-214,AC,2025-01-31,11:15,12:02,0,37.0,4810.0,9.36,D003,Clear,Weekday,Completed
R05,West Gate - Tech Park,BUS-337,AC,2025-03-26,17:45,19:00,10,34.0,3978.0,13.43 L,D039,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-153,Standard,2025-03-27,17:15,18:22,5,47.0,3290.0,11.25,D024,,Weekday,Completed
R08,South Terminal - Business District,BUS-317,Standard,2025-03-06,14:45,15:19,3,42.0,"Rs 4,200",6.68,D036,Clear,Weekday,Completed
R01,City Center - Airport,BUS-253,Standard,2025-02-03,17:45,18:49,24,41.0,4920.0,9.71,D037,Fog,Weekday,Delayed
R08,South Terminal - Business District,BUS-254,Electric,2025-01-27,10:15,11:25,12,28.0,3220.0,0.26,D013,Rain,Weekday,Completed
R03,Harbor - Downtown,BUS-161,Standard,2025-03-19,11:30,12:11,8,40.0,3200.0,6.32,D009,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-127,AC,2025-02-06,18:00,19:28,18,36.0,2340.0,13.04,D002,CLEAR,Weekday,Completed
R06,Old Town - Hospital,BUS-193,AC,2025-03-05,06:15,07:36,18,25.0,"Rs 1,625",12.36,D027,Clear,Weekday,Completed
R02,North Station - University,BUS-331,AC,2025-02-21,11:15 AM,12:19,9,29.0,2262.0,10.09,D033,,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-276,Standard,2025-03-18,16:45,17:58,6,38.0,2660.0,14.0,D008,clear,Weekday,Completed
R02,North Station - University,BUS-185,Electric,2025-03-31,19:15,20:17,5,27.0,"Rs 1,863",0.14 L,D029,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-106,Standard,2025-04-22,06:30 PM,19:28,10,40.0,2000.0,9.77,D014,Clear, Weekday,Completed
R06,Old Town - Hospital,BUS-171,Standard,2025-04-03,14:30,15:21,12,29.0,1450.0,6.21,D005,Rain,Weekday,Completed
R08,South Terminal - Business District,BUS-153,Electric,2025-04-08,08:15,09:21,16,35.0,4025.0,0.01,D012,Fog,Weekday,Completed
R07,Riverside - Stadium,BUS-170,AC,2025-04-09,16:30,17:13,8,21.0,2047.5,7.18,D012,Cloudy,Weekday,Cancelled
R05,West Gate - Tech Park,BUS-300,Electric,2025-04-04,21:30,22:39,7,24.0,2484.0,1.37,D020,Clear,Weekday,Completed
R01,City Center - Airport,BUS-217,a.c.,2025-03-11,06:00,07:06,8,36.0,5616.0,10.88 L,D022,Rain,Weekday,Completed
R05,West Gate - Tech Park,BUS-130,Standard,2025-03-11,10:45,11:19,1,44.0,3960.0,6.67,D040,Cloudy,weekday,Completed
R04,East Suburb - Mall Plaza,BUS-398,STD,2025-01-09,18:30,19:51,24,43.0,"Rs 3,010",7.17,D007,Rain,Weekday,Delayed
R06,Old Town - Hospital,BUS-231,Standard,2025-04-30,18:45,19:44,20,45.0,2250.0,6.96,D009,Clear,Weekday,Completed
R03,Harbor - Downtown,BUS-201,AC,15/02/2025,13:00,14:20,29,36.0,3744.0,11.65,D009,Fog,Weekend,Delayed
R01,City Center - Airport,BUS-149,Standard,2025-02-24,08:15,09:40,11,39.0,4680.0,10.2 L,D025,Clear,Weekday,Completed
R05,West Gate - Tech Park,BUS-235,AC,2025-01-09,07:00,08:32,19,34.0,3978.0,17.07,D003,Rain,Weekday,Delayed
R06,Old Town - Hospital,BUS-279,MINI,2025-02-25,16:30,17:24,15,14.0,700.0,7.91,D039,Clear,Weekday,Completed
R03,Harbor - Downtown,BUS-329,Electric,2025-02-16,11:00,11:49,6,20.0,1840.0,1.62,D006,,Weekend,Completed
R01,City Center - Airport,BUS-380,AC,2025-03-28,01:15 PM,14:25,0,42.0,6552.0,12.83,D028,Clear,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-141,Standard,2025-04-26,11:45,13:05,16,36.0,2520.0,15.73,D038,CLEAR,Weekend,Completed
R04,East Suburb - Mall Plaza,BUS-358,Standard,2025-03-25,08:15,09:07,4,37.0,2590.0,11.88,D019,Clear,weekday,Completed
R02,North Station - University,BUS-239,Mini,2025-04-09,20:30,22:03,22,15.0,Rs 900,12.33,D023,Rain,Weekday,Delayed
R03,Harbor - Downtown,BUS-305,Electric,2025-02-09,07:00,07:47,5,24.0,"Rs 2,208",1.72,D003,Clear, Weekend,Delayed
R07,Riverside - Stadium,BUS-213,AC,2025-01-15,07:45 PM,20:39,492,39.0,3802.5,9.7 L,D040,Clear,Weekday,Delayed
R01,City Center - Airport,BUS-105,MINI,2025-04-15,17:15,18:44,14,18.0,"Rs 2,160",12.43,D031,Clear,Weekday,Completed
R02,North Station - University,BUS-326,Standard,2025-03-09,21:45,22:44,9,21.0,1260.0,8.87,D016,Clear,Weekend,Completed
R07,Riverside - Stadium,BUS-216,AC,2025-04-26,12:30,13:57,14,17.0,1657.5,10.13,D032,Fog,Weekend,Completed
R04,East Suburb - Mall Plaza,BUS-397,AC,2025-01-24,16:00,17:22,27,28.0,2548.0,9.19,D001,Cloudy,Weekday,Delayed
R08,South Terminal - Business District,BUS-260,Standard,2025-03-24,17:00,17:54,20,35.0,3500.0,8.99,D029,Fog,Weekday,Completed
R01,City Center - Airport,BUS-335,Standard,17/04/2025,15:45,17:06,18,,3480.0,10.15,D040,Rain,Weekday,Completed
R03,Harbor - Downtown,BUS-189,Standard,2025-04-17,08:15,09:18,17,45.0,3600.0,10.51,D004,Rainy,WEEKDAY,Completed
R06,Old Town - Hospital,BUS-242,Standard,2025-01-17,17:00,18:15,14,46.0,2300.0,9.54,D009,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-157,Standard,2025-04-07,08:45,10:12,23,47.0,3525.0,10.3,D012,Rain,WEEKDAY,Delayed
R07,Riverside - Stadium,BUS-207,AC,2025-02-20,16:30,17:07,7,22.0,2145.0,8.55,,,Weekday,Completed
R08,South Terminal - Business District,BUS-217,AC,2025-01-08,19:30,20:21,11,37.0,4810.0,10.38,D040,Rain,Weekday,Completed
R05,West Gate - Tech Park,BUS-316,AC,2025-04-01,06:45 AM,07:39,2,39.0,4563.0,8.67 L,D040,Clear,Weekday,Completed
R01,City Center - Airport,BUS-251,Standard,2025-03-03,05:00,06:11,1,36.0,4320.0,13.87,D015,Clear,Weekday,Completed
R01,City Center - Airport,BUS-270,Std,2025-01-16,10:15,11:04,2,25.0,3000.0,11.33,D021,clear,Weekday,Completed
R05,West Gate - Tech Park,BUS-274,Standard,2025-03-13,16:45,17:23,5,41.0,3690.0,6.27,,Clear,Weekday,Completed
R03,Harbor - Downtown,BUS-186,Standard,2025-02-25,08:00,09:19,4,35.0,2800.0,14.98,D012,Clear,Weekday,Delayed
R06,Old Town - Hospital,BUS-389,Standard,2025-04-13,12:45,13:48,17,19.0,950.0,7.51 L,D020,Cloudy,Weekend,Completed
R07,Riverside - Stadium,BUS-164,Electric,2025-02-11,10:00,10:36,4,29.0,2501.25,1.91,D006,Cloudy,Weekday,Delayed
R01,City Center - Airport,BUS-119,AC,2025-02-11,13:15,14:14,3,41.0,6396.0,13.2,D016,clear,Weekday,Completed
R08,South Terminal - Business District,BUS-229,Mini,2025-03-14,21:45,22:17,1,,1900.0,6.83,D012,Clear,Weekday,Completed
R03,Harbor - Downtown,BUS-348,Standard,2025-03-11,16:30,17:54,14,30.0,2400.0,15.14,D008,Cloudy,Weekday,Completed
R02,North Station - University,BUS-386,Standard,2025-02-09,15:45,16:26,4,22.0,1320.0,5.77,D024,Cloudy,Weekend,Completed
R03,Harbor - Downtown,BUS-229,Electric,2025-03-12,17:45,18:58,15,31.0,2852.0,0.03,D023,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-176,AC,07/01/2025,20:15,21:05,6,39.0,2535.0,8.51,D040,Rain,Weekday,Completed
R05,West Gate - Tech Park,BUS-336,Mini,2025-04-28,06:30,07:12,9,,1620.0,6.6,D023,Clear,Weekday,Completed
R01,City Center - Airport,BUS-271,Standard,2025-04-10,19:15,20:25,12,42.0,5040.0,8.25,D039,Rain,Weekday,Completed
R01,City Center - Airport,BUS-179,Std,2025-01-22,07:30,08:50,17,40.0,4800.0,13.43,D004,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-277,AC,2025-02-26,07:15,08:13,10,43.0,2795.0,10.08,D015,clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-363,AC,2025-01-16,18:45,19:54,17,35.0,3185.0,7.75,D029,Rain,Weekday,Completed
R06,Old Town - Hospital,BUS-312,AC,2025-01-22,09:45,10:56,1,29.0,"Rs 1,885",11.2,D031,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-173,AC,2025-04-01,17:15,18:37,13,33.0,2145.0,12.95,D032,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-265,AC,2025-03-27,08:00,09:07,28,33.0,3217.5,8.97,D039,Fog,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-381,AC,2025-03-25,17:30,18:29,4,36.0,3276.0,10.1,D039,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-220,MINI,2025-02-26,08:45,09:48,12,21.0,2100.0,9.81,D014,Clear,Weekday,Completed
R01,City Center - Airport,BUS-268,Standard,15/01/2025,07:15,08:37,32,45.0,5400.0,8.88,D024,Storm,Weekday,Delayed
R02,North Station - University,BUS-329,AC,2025-04-06,16:15,16:57,3,21.0,1638.0,6.46,D022,Clear,Weekend,Completed
R01,City Center - Airport,BUS-217,Mini,23/03/2025,18:30,19:13,11,16.0,1920.0,8.47,D039,Clear,Weekend,Completed
R01,City Center - Airport,BUS-275,ac,2025-04-30,09:15,10:41,19,28.0,4368.0,14.97,D012,Rain,Weekday,Completed
R02,North Station - University,BUS-157,AC,2025-04-12,18:30,19:16,9,37.0,2886.0,9.76,D031,Clear,Weekend,Completed
R02,North Station - University,BUS-367,Mini,2025-01-30,19:45,20:46,0,25.0,1500.0,12.37,D018,,Weekday,Cancelled
R02,North Station - University,BUS-116,Standard,2025-02-17,19:00,19:49,8,24.0,"Rs 1,440",5.53,D007,Clear,Weekday,Completed
R02,North Station - University,BUS-391,Standard,2025-03-12,08:00,08:49,8,36.0,2160.0,7.91,D001,Clear,Weekday,Completed
R02,North Station - University,BUS-226,Electric,2025-01-10,16:30,17:36,1,23.0,1587.0,0.33,D019,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-249,AC,2025-04-22,17:45,18:46,6,38.0,3458.0,12.67,D017,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-184,AC,2025-03-30,11:30,12:19,1,20.0,1950.0,7.28,D008,Clear,Weekend,Completed
R07,Riverside - Stadium,BUS-379,AC,2025-03-23,16:15,17:18,16,24.0,2340.0,6.53,D008,Cloudy,Weekend,Completed
R03,Harbor - Downtown,BUS-259,Mini,2025-02-05,15:15,16:57,27,14.0,1120.0,11.52 L,D031,overcast, Weekday,Delayed
R07,Riverside - Stadium,BUS-212,AC,2025-02-24,07:15,07:57,9,40.0,3900.0,7.97,D017,Cloudy,Weekday,Delayed
R06,Old Town - Hospital,BUS-276,AC,2025-01-03,08:45,10:16,28,41.0,2665.0,14.0,D036,Storm,Weekday,Delayed
R02,North Station - University,BUS-194,Mini,2025-01-25,03:45 PM,17:03,10,10.0,Rs 600,11.74,D013,Rain,Weekend,Completed
R01,City Center - Airport,BUS-323,Standard,2025-03-26,12:45,14:01,2,39.0,4680.0,12.6,D005,Clear,Weekday,Completed
R01,City Center - Airport,BUS-150,AC,2025-02-17,17:45,18:35,13,36.0,"Rs 5,616",6.15,D008,Cloudy,Weekday,Delayed
R06,Old Town - Hospital,BUS-197,AC,2025-04-24,16:30,17:38,30,38.0,2470.0,5.77,D038,Cloudy,Weekday,Delayed
R07,Riverside - Stadium,BUS-135,Standard,2025-02-11,12:30,13:40,9,47.0,3525.0,,D013,Rain,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-124,EV,2025-01-24,05:15 PM,18:59,45,32.0,2576.0,0.03,D037,Clear,Weekday,Delayed
R01,City Center - Airport,BUS-354,Standard,2025-02-20,07:15,08:42,22,36.0,4320.0,,D009,Storm,Weekday,Delayed
R03,Harbor - Downtown,BUS-134,Mini,2025-02-19,15:00,15:35,1,17.0,1360.0,8.16,D017,Clear,Weekday,Completed
R01,City Center - Airport,BUS-128,Mini,2025-02-06,06:15,08:00,32,11.0,1320.0,15.69 L,D003,Rain,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-261,A/C,2025-02-22,18:15,19:28,15,29.0,2639.0,9.37,D022,Clear,Weekend,Completed
R02,North Station - University,BUS-363,AC,2025-04-24,18:15,19:42,14,44.0,3432.0,10.76,D008,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-188,AC,2025-04-15,08:45,10:10,17,34.0,3315.0,12.94,D003,Clear,Weekday,Cancelled
R05,West Gate - Tech Park,BUS-115,AC,2025-04-02,08:45,09:42,17,42.0,4914.0,8.78,D012,Fog,Weekday,Completed
R05,West Gate - Tech Park,BUS-181,Standard,2025-03-10,18:15,19:29,19,38.0,3420.0,12.2,D031,,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-189,AC,12/02/2025,11:30,12:31,3,21.0,1911.0,12.14,D011,Rain,Weekday,Completed
R05,West Gate - Tech Park,BUS-231,Electric,2025-03-07,08:15,09:22,12,35.0,3622.5,474.31,D038,Rain,Weekday,Delayed
R07,Riverside - Stadium,BUS-358,Electric,2025-01-10,07:45,08:59,7,39.0,3363.75,0.75,D015,Clear,Weekday,Completed
R05,West Gate - Tech Park,BUS-112,Standard,2025-04-11,14:30,15:31,4,23.0,2070.0,12.77,D018,Cloudy,Weekday,Completed
R03,Harbor - Downtown,BUS-139,Standard,2025-01-14,10:00,11:10,14,21.0,1680.0,8.88,D025,,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-226,AC,2025-03-06,18:30,19:44,19,39.0,3549.0,11.53,D021,Rain,Weekday,Completed
R01,City Center - Airport,BUS-295,a.c.,2025-01-21,08:30,09:33,11,40.0,6240.0,8.4,D007,clear,Weekday,Completed
R06,Old Town - Hospital,BUS-203,AC,2025-02-28,07:15,08:28,20,35.0,2275.0,10.44,D013,Rain,Weekday,Completed
R08,South Terminal - Business District,BUS-328,Standard,2025-04-05,18:15,19:09,13,31.0,3100.0,8.83,D033,Clear,Weekend,Completed
R05,West Gate - Tech Park,BUS-397,AC,2025-04-07,18:45,20:02,8,37.0,4329.0,9.56,D034,Cloudy,Weekday,Completed
R07,Riverside - Stadium,BUS-277,AC,2025-03-24,07:30,08:57,12,38.0,3705.0,12.36,D020,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-233,AC,2025-04-24,17:28,16:15,1,19.0,2470.0,11.37,D008,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-167,Standard,2025-03-04,21:45,22:21,5,32.0,2240.0,5.92,D018,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-255,AC,2025-03-25,07:45,08:48,5,44.0,4004.0,13.71,D003,Cloudy,Weekday,Completed
R06,Old Town - Hospital,BUS-208,Std,2025-01-29,18:30,19:41,14,35.0,1750.0,11.02,D037,,Weekday,Cancelled
R03,Harbor - Downtown,BUS-209,Electric,2025-03-03,20:30,22:09,24,30.0,2760.0,0.95,D003,Rain,Weekday,Delayed
R07,Riverside - Stadium,BUS-298,Electric,2025-02-18,07:45,08:39,11,29.0,2501.25,1.49,D007,Clear,Weekday,Completed
R01,City Center - Airport,BUS-365,AC,2025-02-03,05:00,05:52,1,37.0,5772.0,9.85,D040,Clear,Weekday,Delayed
R03,Harbor - Downtown,BUS-261,Standard,2025-01-13,08:45,10:01,34,36.0,2880.0,6.84,D027,Fog,Weekday,Delayed
R06,Old Town - Hospital,BUS-369,Standard,2025-02-19,16:15,16:55,5,21.0,"Rs 1,050",8.5,D031,Clear,Weekday,Completed
R01,City Center - Airport,BUS-236,AC,2025-02-12,06:00 AM,07:23,9,24.0,3744.0,16.35,D004,Rain,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-387,Standard,2025-03-06,09:45,10:16,1,47.0,3290.0,6.44,D004,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-211,Standard,2025-04-15,17:45,18:59,6,49.0,4900.0,14.9,D002,Cloudy,Weekday,Completed
R06,Old Town - Hospital,BUS-198,Standard,2025-03-28,07:30,08:57,16,42.0,"Rs 2,100",16.89,D014,Rain,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-222,AC,30/04/2025,08:45,09:40,15,45.0,4095.0,8.9,D001,Clear,Weekday,Cancelled
R03,Harbor - Downtown,BUS-230,AC,2025-03-01,14:30,15:29,26,22.0,"Rs 2,288",6.96,D034,Storm,Weekend,Delayed
R01,City Center - Airport,BUS-158,Standard,2025-01-22,07:45,08:37,16,48.0,5760.0,4.99,D015,Rain,Weekday,Completed
R03,Harbor - Downtown,BUS-177,AC,2025-02-20,14:30,15:15,4,44.0,4576.0,8.14,D018,,Weekday,Completed
R01,City Center - Airport,BUS-215,Electric,23/04/2025,07:30,08:25,13,34.0,4692.0,0.23,D011,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-382,Electric,2025-02-02,21:00,21:46,13,24.0,2760.0,1.08,D016,Rain,Weekend,Completed
R04,East Suburb - Mall Plaza,BUS-318,EV,2025-03-11,06:00,06:37,4,19.0,1529.5,1.61,D017,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-142,AC,2025-03-27,01:30 PM,14:17,12,23.0,"Rs 2,242",6.25,D021,,Weekday,Completed
R01,City Center - Airport,BUS-168,AC,2025-03-19,16:45,18:17,21,31.0,4836.0,13.93,D006,Rainy,Weekday,Delayed
R05,West Gate - Tech Park,BUS-282,Standard,2025-01-10,12:45,13:58,9,43.0,3870.0,12.65,D013,Storm,Weekday,Cancelled
R08,South Terminal - Business District,BUS-295,Mini,2025-01-03,12:15 PM,13:26,0,24.0,2400.0,12.89,D014,Clear,Weekday,Delayed
R07,Riverside - Stadium,BUS-285,AC,2025-01-05,22:00,23:18,13,21.0,2047.5,14.98,D012,Clear,Weekend,Cancelled
R02,North Station - University,BUS-259,Standard,2025-01-17,19:45,20:46,-2,37.0,2220.0,9.95,D015,Rain,Weekday,Completed
R02,North Station - University,BUS-178,AC,2025-02-05,07:45,08:50,9,45.0,3510.0,11.18,D003,cloudy,Weekday,Completed
R08,South Terminal - Business District,BUS-356,Mini,2025-02-07,15:00,15:38,5,22.0,2200.0,7.95,D008,Rain,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-195,AC,2025-01-07,11:00 AM,12:27,15,35.0,3185.0,13.44,D017,Fog,Weekday,Cancelled
R05,West Gate - Tech Park,BUS-358,Standard,2025-04-05,07:45,08:47,12,30.0,2700.0,7.78,D028,,Weekend,Completed
R02,North Station - University,BUS-206,Standard,2025-01-05,11:00,11:59,15,38.0,2280.0,11.31,D016,Rain,Weekend,Completed
R05,West Gate - Tech Park,BUS-294,Standard,2025-01-04,06:45 PM,19:40,11,30.0,2700.0,9.17,D024,Rain,Weekend,Completed
R02,North Station - University,BUS-294,Mini,2025-03-21,19:45,20:48,2,10.0,600.0,13.95,D014,clear,Weekday,Completed
R01,City Center - Airport,BUS-177,AC,2025-01-25,05:15 PM,18:17,22,35.0,5460.0,7.91,D004,Clear,Weekend,Delayed
R01,City Center - Airport,BUS-345,AC,2025-01-19,20:30,21:48,7,21.0,"Rs 3,276",13.79,D007,,Weekend,Completed
R07,Riverside - Stadium,BUS-253,Standard,2025-02-28,06:15 PM,19:02,6,36.0,2700.0,8.94,D018,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-338,Standard,2025-02-27,16:15,17:27,4,41.0,3075.0,11.6,D009,Fog,Weekday,Completed
R07,Riverside - Stadium,BUS-322,Electric,2025-02-18,17:30,18:20,8,39.0,"Rs 3,364",0.66,D040,Cloudy,weekday,Delayed
R08,South Terminal - Business District,BUS-140,Std,2025-02-21,05:45,06:39,17,26.0,2600.0,5.93,D005,Clear,Weekday,Completed
